id,name,isdone,spotifyid
600808,Drake,False,3TVXtAsR1Inumwj472S9r4
706819,Ed Sheeran,False,6eUKZXaKkcviH0Ku9w2n3V
823336,Ariana Grande,False,66CXWjxzNUsdJxJ2JdwvnR
1492430,Bad Bunny,False,4q3ewBCX7sLwd24euuV69X
796889,The Weeknd,False,1Xyo4u8uXC1ZmMpatF05PJ
1258907,Post Malone,False,246dkjvS1zLTtiykXe5h60
634509,Justin Bieber,False,1uNFoZAHBGtllmzznpCI3s
946,Eminem,False,7dGJo4pcD2V6oG8kP0tJRR
399541,Taylor Swift,False,06HL4z0CvFAxyc27GXpf02
803820,J Balvin,False,1vyhD5VmyZ7KMfW5gqLgo5
1025840,BTS,False,3Nrfpe0tUJi4K4DXYWgMUX
127482,Kanye West,False,5K4W6rqBFWDnAN6FQUkS6x
1361541,Billie Eilish,False,6qqNVTkY8uBg9cP3Jd7DAH
1048120,Ozuna,False,1i8SpTcr7yvPOmcqrbnVXY
1445809,Khalid,False,6LuN9FCkKOj5PcnpouEgny
1379442,XXXTENTACION,False,15UsOTVnJzReFVN1VCnxy4
1633635,Juice WRLD,False,4MCBfE4596Uoi2O4DtmEMz
2129,Coldplay,False,4gzpq5DPGxSnKTe4SA8HAU
262731,Rihanna,False,5pKCCKE2ajJHZ9KAiaK11H
894303,Travis Scott,False,0Y5tJX1MQlPlqiwlOH1tJY
870909,Imagine Dragons,False,53XhwfbYqKCa1cC15pYq2q
66179,Maroon 5,False,04gDigrS5kc9YWfZHwBETP
1290968,Dua Lipa,False,6M2wZ9GZgrQXHCFfjv46we
1137257,Shawn Mendes,False,7n2wHs1TKAczGzO7Dd2rGr
204321,Calvin Harris,False,7CajNmpbOovFoOoasH2HaY
30471,David Guetta,False,1Cs0zKBU1kc0i8ypK3B9ai
119241,Daddy Yankee,False,4VMYDCV2IEDYJArk749S6m
529750,Sam Smith,False,2wY79sveU1sp5g7SokKOiI
641206,Bruno Mars,False,0du5cEVh5yTK9QJze8zA0C
1096838,The Chainsmokers,False,69GGBxA162lTqCwzJG5jLp
192,Queen,False,1dfeR4HaWDbWqFHLkxsg1d
762201,Kendrick Lamar,False,2YZyLoL8N0Wb9xBt1NhZWg
422058,Beyoncé,False,6vWDO969PvNqNYHIOW5v0m
240486,Chris Brown,False,7bXgB6jMjp9ATFy66eO08Z
800841,Future,False,1RyvyyTE3xzB2ZywiAwp0i
754656,One Direction,False,4AK6F7OLvEQ5QYCBNiQWHq
100154,Sia,False,5WUlDfRSoLAfcVSX1WnrxN
624088,Nicki Minaj,False,0hCNtLu0JehylgoiP8L4Gh
531923,Lady Gaga,False,1HY2Jd0NmPuamShAr6KMms
1197096,Halsey,False,26VFTg2z8YR0cCuwLzESi2
527517,Selena Gomez,False,0C8ZW7ezQVs4URX5aX7Kqx
650607,J. Cole,False,6l3HvQ5sa6mXTsMTB19rO5
1486832,Anuel AA,False,2R21vXR83lH98kGeO99Y66
303,The Beatles,False,3WrFJ7ztbogyGnTHbHJFl2
839065,twenty one pilots,False,3YQKmKGau1PzlVlkL1iodx
1053251,Maluma,False,1r4hJ1h58CWwUQe3MxPuau
1084840,Kygo,False,23fqKkggKUBHNkbKtXEls4
807928,Marshmello,False,64KEffDW9EtZ1y2vBYgq8T
610590,Avicii,False,1vCWHaC5f2uS3yhpwWbIA6
11330,Linkin Park,False,6XyY86QOPPrYVGvF9ch6wz
1241266,Lil Uzi Vert,False,4O15NlyKLIASxsJ0PrXPfz
315753,Katy Perry,False,6jJ0s89eD6GaHleKKya26X
939035,Camila Cabello,False,4nDoRrQiYLoBzwC5BhVJzF
497084,Adele,False,4dpARuHxo51G3z768sgnrY
828613,Lana Del Rey,False,00FQb4jTyendYWaN8pK0wa
641496,Jason Derulo,False,07YZf4WDAMNwqr4jfgOZ8y
813933,Farruko,False,329e4yvIujISKGKz1BZZbO
527516,Demi Lovato,False,6S2OmqARrzebs0tKUEyXyp
12389,Red Hot Chili Peppers,False,0L8ExT028jH3ddEcZwqJJ5
148108,Nicky Jam,False,1SupJlEpv7RS2tPNRaHViT
1332,Shakira,False,0EmeFodog0BfCgMzAIvKQp
255826,Arctic Monkeys,False,7Ln80lUS6He07XvHI8qqHH
997729,Martin Garrix,False,60d24wfXkVzDSfLS6hyCjZ
867864,G‐Eazy,False,02kJSzxNuaWGqwubyUba0Z
623730,Major Lazer,False,738wLrAtLtCtFOLvQBXOXp
243617,Panic! at the Disco,False,20JZFwl6HVl6yg8a4H3ZqK
359330,Miley Cyrus,False,5YGY8feqx7naU7z4HrwZM6
410667,OneRepublic,False,5Pwc4xIPtQLFEnJriah9YJ
519,Michael Jackson,False,3fMbdgg4jU18AjLCKBhRSm
137803,Pitbull,False,0TnOYISbd1XYRBk9myaseg
656090,Ellie Goulding,False,0X2BH1fck6amBIoJhDVmmJ
1342385,Cardi B,False,4kYSro6naA4h99UJvo89HB
1080570,Charlie Puth,False,6VuMaDnrHyPL1p4EHjYLi7
754692,Harry Styles,False,6KImCVD70vtIoJWnq6nGn3
1290934,Sebastián Yatra,False,07YUOmWljBTXwIseAUd9TW
463597,Wiz Khalifa,False,137W8MRPWKqSmrBGDBFSop
1738027,Rauw Alejandro,False,1mcTU81TzQhprhouKaTkpq
57186,Lil Wayne,False,55Aa2cqylxrFIXC767Z865
1493482,KAROL G,False,790FomKkXshlbRYZFtlgla
1513023,DaBaby,False,4r63FhuTkUYltbVAg5TQnk
942935,Logic,False,4xRYI6VqpkE3UwrDrAZL8L
112461,Fall Out Boy,False,4UXqAaa6dQYAk18Lv7PEgX
1026090,Migos,False,6oMuImdp5ZcFhWP0ESe6mG
998368,Young Thug,False,50co4Is1HCEo8bhOyUWKpn
153653,Diplo,False,5fMUXHkw8R8eOP2RNVYEZX
531656,Tyga,False,5LHRHt1k9lMyONurDHEdrp
1277206,21 Savage,False,1URnnhqYAYcrqrcwql10ft
1313031,Alan Walker,False,7vk5e3vY1uw9plTHJAMwjN
33563,John Mayer,False,0hEurMDQu99nJRq8pTxO14
1557563,Sech,False,77ziqFxp5gaInVrF2lj4ht
93,Metallica,False,2ye2Wgw4gimLv2eAKyk1NB
1554753,Lil Baby,False,5f7VJjfbwm532GiveGC0ZK
309011,Macklemore,False,3JhNCzhSMTxs9WLGJJxWOY
754693,ZAYN,False,5ZsFI1h6hIdQRw2ti0hz81
9751,P!nk,False,1KCSPY1glIKqW2TotWuXOR
923140,DJ Snake,False,540vIaP2JwjQb9dm3aArA4
768034,Zedd,False,2qxJFvFYMEDqd7ui6kSAcq
1358998,Lauv,False,5JZ7CnR6gTvEMKX4g70Amv
765110,Mac Miller,False,4LLpKhyESsyAXpc4laK94U
933991,James Arthur,False,4IWBUUAFIplrNtaOHcJPRM
838181,Little Mix,False,3e7awlrlDSwF3iM0WBjGMp
1852738,Pop Smoke,False,0eDvMgVFoNV3TpwtrVCoTj
1352,ACDC,False,711MCceyCBcFnzjGY4Q7Un
1372423,Lil Peep,False,2kCcBybjl3SAtIcwdWpUe3
1669618,Myke Towers,False,7iK8PXO48WeuP03g8YR51W
1088096,Robin Schulz,False,3t5xRXzsuZmMDkQzgOX35S
981199,5 Seconds of Summer,False,5Rl15oVamLq7FbSb0NNBNy
838288,A$AP Rocky,False,13ubrt8QOOCPljQ2FL1Kca
1287085,Kodak Black,False,46SHBwWsqBkxI7EeeBEQG7
1404376,A Boogie Wit da Hoodie,False,31W5EY0aAly4Qieq6OFu6I
1180526,Doja Cat,False,5cj0lLjcoR7YOSnhnX0Po5
1489322,Trippie Redd,False,6Xgp2XMz1fhVYe7i6yNAax
55795,Justin Timberlake,False,31TPClRtHm23RisEBtV3X7
518244,NF,False,6fOMl44jA4Sp5b9PpYCkzz
825406,Romeo Santos,False,5lwmRuXgjX8xIwlnauTZIP
966690,Metro Boomin,False,0iEtIxbK0KxaSlF7G42ZOp
353670,DJ Khaled,False,0QHgL1lAIqAw0HtD7YldmP
871338,Clean Bandit,False,6MDME20pz9RveH9rEXvrOM
964089,Zara Larsson,False,1Xylc3o4UrD53lo9CvFvVg
796562,Frank Ocean,False,2h93pZq0e7k5yf4dywlkpM
510,Green Day,False,7oPftvlwr6VrsViSDV7fJY
232732,Bob Marley & The Wailers,False,2QsynagSdAqZj3U9HgDzjD
1737262,Anne-Marie,False,
959374,Bebe Rexha,False,64M6ah0SkkRsnPGtGiRAbb
3113,Enrique Iglesias,False,7qG3b048QCHVRO5Pv1T5lw
191988,Tiësto,False,2o5jDhtHVPhrJdv3cEQ99Z
1489317,Lewis Capaldi,False,4GNC7GD6oZMSxPGyXy4MNB
191,Pink Floyd,False,0k17h0D3J5VfsdmQ1iZtE9
1318,Luis Miguel,False,
1116073,blackbear,False,2cFrymmkijnjDg9SS92EPM
1239664,Gunna,False,2hlmm7s2ICUX0LVIhVFlZQ
53808,Luis Fonsi,False,4V8Sr092TqfHkfAA5fXXqG
10910,Black Eyed Peas,False,1yxSLGMDHlW21z4YXirZDS
459158,Flo Rida,False,0jnsk9HBra6NMjO2oANoPY
1258878,Ty Dolla $ign,False,7c0XG5cIJTrrAgEC3ULPiq
825,The Rolling Stones,False,22bE4uQ6baNwSHPVcDxLCe
54,Nirvana,False,6olE6TJLqED3rqDCT0FyPh
236,Elton John,False,3PhoLpVuITZKcymswpck5b
77944,Michael Bublé,False,1GxkXlMwML1oSg5eLPiAz3
167,JAY‐Z,False,3nFkdlSjzX9mRTtwJOzDYB
1480487,YoungBoy Never Broke Again,False,7wlFDEWiM5OoIAt8RSli8b
1798194,Lil Nas X,False,7jVv8c5Fj3E9VhNjxT4snq
1317190,Jonas Blue,False,1HBjj22wzbscIZ9sEb5dyf
1396704,BLACKPINK,False,41MozSoPIsD1dJM0CLPjZF
767971,"Tyler, the Creator",False,4V8LLVI7PbaPR0K2TGSxFF
1014605,Russ,False,1z7b1Pr1rSlvWRzsW3HOrS
1440,Guns N’ Roses,False,3qm84nBOXUEQ2vnTfUTTFC
299,Fleetwood Mac,False,08GQAI4eElDnROBrJRGE0X
812889,Bastille,False,7EQ0qTo7fWT7DPxmxtSYEc
791,Britney Spears,False,26dSoYclwsYLMAKD3tpOr4
830986,Machine Gun Kelly,False,6TIYQ3jFPwQSRmorSezPxX
680671,Childish Gambino,False,73sIBHcqh3Z3NyqHKZ7FOL
450754,Big Sean,False,0c173mlxpT3dSFRgMO8XPh
997433,SZA,False,7tYKF4w9nC0nq9CsPZTHyP
1241665,Alessia Cara,False,2wUjUUtkb5lvLKcGKsKqsR
998962,Anitta,False,7FNnA9vBm6EKceENgCGRMb
248354,Reik,False,0vR2qb8m9WHeZ5ByCbimq2
1752904,Olivia Rodrigo,False,1McMsnEElThX1knmY4oliG
638546,Skrillex,False,5he5w2lnU9x7JFhnwcekXX
988860,Lorde,False,163tK9Wjr9P9DmM0AVK7lm
11553,Usher,False,23zg3TcAtWQy7J6upgbUnj
1242195,$uicideboy$,False,1VPmR4DJC1PlOtd0IADAO0
956,David Bowie,False,0oSGxfWSnnOXhD2fKuz2Gy
541578,Kid Cudi,False,0fA0VVWsXO9YnASrzqfmYu
20544,50 Cent,False,3q7HBObVc0L8jNeTe5Gofh
22532,Gorillaz,False,3AA28KZvwAUcZuOKwyblJQ
1069478,Hozier,False,2FXC3k01G6Gw61bmprjgqS
757263,French Montana,False,6vXTefBL93Dj5IqAWq6OTv
771929,Camilo,False,28gNT5KBp7IjEOQoevXf9N
899493,Becky G,False,4obzFoKoKRHIphyHzJ35G3
898962,Tory Lanez,False,2jku7tDXc6XoB6MO2hFuqg
146720,The Killers,False,0C0XlULifJtAgn6ZNCW2eu
831916,Banda Sinaloense MS de Sergio Lizárraga,False,2C6i0I5RiGzDKN9IAF8reh
176,Foo Fighters,False,7jy3rLJdDQY21OgRLCZ9sD
241,blink‐182,False,6FBDaR13swtiWwGhX1WQsP
111,Mariah Carey,False,4iHNK0tOyZPYnBU7nGAgpQ
824188,Meek Mill,False,20sxb77xiYeusSH8cVdatc
501,Daft Punk,False,4tZwfgrHOc3mvqYlEYSvVi
197,U2,False,51Blml2LZPmy7TTiAg47vQ
176938,John Legend,False,5y2Xq6xcjJb2jVM54GHK3t
1140624,Rae Sremmurd,False,7iZtZyCzp3LItcw1wtPI3D
1131760,Meghan Trainor,False,6JL8zeS1NmiOftqZTRgdTz
388,Led Zeppelin,False,36QJpDe2go2KgaRleHCDTp
1603703,6ix9ine,False,7gZfnEnfiaHzxARJ2LeXrf
866593,Rita Ora,False,5CCwRZC6euC8Odo6y9X8jr
255180,Gucci Mane,False,13y7CgLHjMVRMDqxdx0Xdo
567175,Mumford & Sons,False,3gd8FJtBJtkRxdfbTu19U2
923313,The 1975,False,3mIj9lX2MWuHmhNCA7LSCW
1385354,Luke Combs,False,718COspgdWOnwOFpJHRZHS
1309563,Marília Mendonça,False,1yR65psqiazQpeM79CcGh8
1674209,Ava Max,False,4npEfmQ6YuiwW1GpUmaq3F
24227,Jack Johnson,False,3GBPw9NK25X1Wt2OUvOwY3
1533678,Manuel Turizo,False,0tmwSHipWxN12fsoLcFU3B
1744675,Roddy Ricch,False,757aE44tKEUQEqRuT6GnEB
9698,System of a Down,False,5eAWCfyUhZtHHtBdNk56l1
66,Radiohead,False,4Z8W4fKeB5YxbusRsdQVPb
1180312,Swae Lee,False,1zNqQNIdeOUZHb8zbZRFMX
1129211,Hailee Steinfeld,False,5p7f24Rk5HkUZsaS3BLG5F
2591,Muse,False,12Chz98pHFMPJEknJQMWvI
1279618,Bazzi,False,4GvEc3ANtPPjt1ZJllr5Zl
12640,The Notorious B.I.G.,False,5me0Irg2ANcsgc93uaYrpb
920582,The Neighbourhood,False,77SW9BnxLY8rJ0RciFqkHh
1539,Elvis Presley,False,43ZHCT0cAZBISjO8DG9PnE
177,Snoop Dogg,False,7hJcb9fa4alzcOq3EaNPoG
1085292,Jess Glynne,False,4ScCswdRlyA23odg9thgIO
1088095,Felix Jaehn,False,4bL2B6hmLlMWnUEZnorEtG
101,Frank Sinatra,False,1Mxqyy3pSjf8kZZL4QVxS0
1819344,Polo G,False,6AgTAQt8XS6jRWi4sX7w49
1424271,Joji,False,3MZsBdqDrRTJihTHQrO6Dq
1010888,Julia Michaels,False,0ZED1XzwlLHW4ZaG4lOT6m
273945,Paramore,False,74XFHRwlV6OrjEM0A2NCMF
1290933,Cheat Codes,False,7DMveApC7UnC2NPfPvlHSU
939032,Fifth Harmony,False,1l8Fu6IkuTP0U5QetQJ5Xt
859924,Disclosure,False,6nS5roXSAGhTGr34W6n7Et
803566,Troye Sivan,False,3WGpXCj9YhhfX11TToZcXP
20660,Oasis,False,2DaxqgrOhkeH0fpeiQq2f4
1374,Slipknot,False,05fG473iIaoy82BF1aGhL8
929657,Florida Georgia Line,False,3b8QkneNDz4JHKKKlLgYZg
495,Christina Aguilera,False,1l7ZsJRRS8wlW3WfJfPfNS
1669383,Jhay Cortez,False,0EFisYRi20PTADoJrifHrz
905024,Chance the Rapper,False,1anyVhU62p31KFi8MEzkbf
577669,Jorge & Mateus,False,1elUiq4X7pxej6FRlrEzjM
14423,Bon Jovi,False,58lV9VcRSjABbAbfWS6skp
120177,Don Omar,False,33ScadVnbm2X8kkUqOkC6Z
845770,The Lumineers,False,16oZKvXb6WkQlVAjwo2Wbg
106927,Kings of Leon,False,2qk9voo8llSGYcZ6xrBzKx
571280,Tame Impala,False,5INjqkS1o8h1imAzPqGZBb
1644516,Dalex,False,0KPX4Ucy9dk82uj4GpKesn
511819,Luke Bryan,False,0BvkDsjIUla7X0k6CSWh1I
934240,Tove Lo,False,4NHQUGzhtTLFvgF5SZesLK
24018,Alicia Keys,False,3DiDSECUqqY1AuBP8qtaIa
68173,Jason Mraz,False,4phGZZrJZRo4ElhRtViYdl
541443,The Script,False,3AQRLZ9PuTAozP28Skbq8V
1206587,6LACK,False,4IVAbR2w4JJNJDDRFP3E83
1855977,The Kid LAROI,False,2tIP7SsRs7vjIcLrU85W8J
647066,Glee Cast,False,0SCbttzoZTnLFebDYmAWCm
944543,Melanie Martinez,False,63yrD80RY3RNEM2YDpUpO8
516893,Florence + the Machine,False,1moxjboGR7GNWYIMWsRjgG
1637497,Paulo Londra,False,3vQ0GE3mI0dAaxIMYe5g7z
889440,Natti Natasha,False,1GDbiv3spRmZ1XdM1jQbT7
1519546,Lil Pump,False,3wyVrVrFCkukjdVIdirGVY
1167535,Justin Quiles,False,14zUHaJZo1mnYtn6IBRaRP
1022373,Galantis,False,4sTQVOfp9vEMCemLw50sbu
1638056,Megan thee Stallion,False,181bsRPaVXVlUKXrxwZfHK
452777,Five Finger Death Punch,False,5t28BP42x2axFnqOOMg3CM
813,Bruce Springsteen,False,3eqjTLE0HfPfh78zjh6TqT
12068,Nickelback,False,6deZN1bslXzeGvOLaLMOIF
1101110,Kehlani,False,0cGUm45nv7Z6M6qdXYQGTX
1918,Creedence Clearwater Revival,False,3IYUhFvPQItj6xySrBmZkd
805610,Alesso,False,4AVFqumd2ogHFlRbKIjp1t
304981,Ne‐Yo,False,21E3waRsmPlU7jZsS13rcj
89,Madonna,False,6tbjWDEIzxoDsBA1FuhfPW
1467864,Christian Nodal,False,0XwVARXT135rw8lyw1EeWP
163,2Pac,False,1ZwdS5xdxEREPySFridCfh
1425714,Piso 21,False,4bw2Am3p9ji3mYsXNXtQcd
754690,Niall Horan,False,1Hsdzj7Dlq2I7tHP7501T4
1269383,Bryson Tiller,False,2EMAnMvWE2eb56ToJVfCWs
979,Whitney Houston,False,6XpaIBNiVzIetEPCWDvAFP
1621012,Capital Bra,False,4WZGDpNwrC0vNQyl9QzF7d
1297224,Kane Brown,False,3oSJ7TBVCWMDMiYjXNiCKE
1254571,Playboi Carti,False,699OTQXzgjhIYAHMy9RyPD
34,Rammstein,False,6wWVKhxIU2cEi0K81v7HvP
1318006,Zé Neto & Cristiano,False,487N2T9nIPEHrlTZLL3SQs
910,ABBA,False,0LcJLqbBmaGUft1e9Mm8HV
804367,Gusttavo Lima,False,7MiDcPa6UiV3In7lIM71IN
1409564,NAV,False,7rkW85dBwwrJtlHRDkJDAC
734972,Labrinth,False,2feDdbD5araYcm6JhFHHw7
48734,My Chemical Romance,False,7FBcuc1gsnv6Y1nwFtNRCb
599382,YG,False,0A0FS04o6zMoto8OKPsDwY
895644,Thomas Rhett,False,6x2LnllRG5uGarZMsD4iO8
1030105,Henrique Albino,False,3p7PcrEHaaKLJnPUGOtRlT
1211210,Arcangelo,False,7CZfCnmFRBPanhnBO1ZdMq
713629,Alok,False,0NGAZxHanS9e0iNHpR8f2W
157343,Zion I,False,21451j1KhjAiaYKflxBjr1
347152,Jonas Brothers,False,7gOdHgIoIKoe4i9Tta6qdD
1137671,James Bay,False,4EzkuveR9pLvDVFNx6foYD
1503351,Morat,False,5C4PDR4LnhZTbVnKWXuDKD
244,Disturbed,False,3TOqt5oJwL9BE2NG9MEwDa
1079251,Lenny Tavárez,False,1pQWsZQehhS4wavwh7Fnxd
998861,Vance Joy,False,10exVja0key0uqUkk6LJRT
585303,Kevin Gates,False,1gPhS1zisyXr5dHTYZyiMe
856625,Ryan Lewis,False,4myTppRgh0rojLxx8RycOp
835335,Flume,False,6nxWCVXbOlEVRexSbLsTer
74202,Kelly Clarkson,False,3BmGtnKgCSGYIUhmivXKWX
157386,Wisin,False,3E6xrwgnVfYCrCs0ePERDz
514,Jennifer Lopez,False,2DlGxzQSjYe5N6G9nkYghR
47218,Avril Lavigne,False,0p4nmQO2msCgU4IF37Wi3j
1598431,Lil Skies,False,7d3WFRME3vBY2cgoP38RDo
481,Aerosmith,False,7Ey4PD4MYsKc5I2dolUwbH
281667,Bring Me the Horizon,False,1Ffb6ejR6Fe5IamqA5oRUF
29,Stevie Wonder,False,7guDJrEfX3qb6FEbdPA5qi
124098,Amy Winehouse,False,6Q192DXotxtaysaqNPy5yR
797262,Miguel,False,360IAlyVv4PCEVjgyMZrxK
202,Hans Zimmer,False,0YC192cP3KPCRWx8zr8MfZ
1697501,YNW Melly,False,1cNDP5yjU5vjeR8qMf4grg
38536,Alejandro Fernández,False,6sq1yF0OZEWA4xoXVKW1L9
1834232,Tones and I,False,2NjfBq1NflQcKSeiDooVjY
1195773,Fetty Wap,False,6PXS4YHDkKvl1wkIl4V8DL
39229,Sean Paul,False,3Isy6kedDrgPYoTS1dazA9
486,Backstreet Boys,False,5rSXSAkZ67PYJSvpUpkOr7
1285561,TWICE,False,7n2Ycct7Beij7Dj7meI4X0
554751,Kesha,False,6LqNN22kT3074XbTVUrhzX
1319,Maná,False,7okwEbXzyT2VffBmyQBWLz
1401175,Morgan Wallen,False,4oUHIQIBe0LHzYfvXNW4QM
624860,Jeremih,False,3KV3p5EY4AvKxOlhGHORLg
143296,Yandel,False,0eHQ9o50hj6ZDNBt6Ys1sD
373,Dr. Dre,False,6DPYiyq5kWVQS4RGwxzPC7
157342,Wisin & Yandel,False,1wZtkThiXbVNtj6hee6dz9
104857,Three Days Grace,False,2xiIXseIJcq3nG7C8fHeBj
498835,Steve Aoki,False,77AiFEVeAVj2ORpC85QVJs
262693,Jason Aldean,False,3FfvYsEGaIb52QPXhg4DcH
1511392,Why Don’t We,False,
1343626,Seeb,False,5iNrZmtVMtYev5M9yoWpEq
1016421,George Ezra,False,2ysnwxxNtSgbb9t1m2Ur4j
1055125,Dan + Shay,False,7z5WFjZAIYejWy0NI5lv4T
138,Billy Joel,False,6zFYqv1mOsgBRQbae3JJ9e
769821,Prince Royce,False,3MHaV05u0io8fQbZ2XPtlC
151,Phil Collins,False,4lxfqrEsLX6N1N4OCSkILp
190,Pearl Jam,False,1w5Kfo2jwwIPruYS2UWh56
163726,Akon,False,0z4gvV4rjIZ9wHck67ucSV
217006,Trey Songz,False,2iojnBLj0qIMiKPvVhLnsH
11386,Eagles,False,0ECwFtbIWEVNwjlrfc6xoL
387,Johnny Cash,False,6kACVPfCOnqzgfEF5ryl0x
754645,Jessie J,False,2gsggkzM5R49q6jpPvazou
1839407,Lil Tecca,False,4Ga1P7PMIsmqEZqhYZQgDo
1726000,Lil Mosey,False,5zctI4wO9XSKS8XwcnqEHk
